direction_id,direction,segment_id,segment_label,upstream_stop_id,downstream_stop_id,day_type,time_band,n,service_days,distance_m,scheduled_runtime_s,median_s,p25_s,p75_s,p90_s,p95_s,max_s,median_speed_mph,baseline_s,baseline_method,baseline_n,slowdown_pct,schedule_overrun_pct,median_ci_low_s,median_ci_high_s,is_target,target_label
0,Fruitvale-bound,2497-5334,42nd → 40th,2497,5334,Sunday / holiday,PM peak,113,9,523.99,92.0,91.447425,77.072838,111.720507,131.3495384,159.37813579999985,241.491393,12.817551665779547,55.844727,weekday 5–7 a.m. median,323,63.75301646653229,-0.6006250000000102,87.162966,109.439641,False,
0,Fruitvale-bound,2497-5334,42nd → 40th,2497,5334,Weekday,AM peak,556,44,523.99,77.0,73.9097,60.3471565,90.79477425,110.7120845,123.0039155,178.715959,15.859024387491504,55.844727,weekday 5–7 a.m. median,323,32.348574288849164,-4.013376623376619,71.16228749999999,76.54810919999997,False,
0,Fruitvale-bound,2497-5334,42nd → 40th,2497,5334,Weekday,Early AM,163,44,523.99,62.0,51.889054,43.844428,58.903898,66.3018244,73.6139558,100.16782,22.589197610733084,55.844727,weekday 5–7 a.m. median,323,-7.08334199574473,-16.307977419354835,49.71665375,54.61698890624999,False,
0,Fruitvale-bound,2497-5334,42nd → 40th,2497,5334,Weekday,Evening,613,44,523.99,77.0,72.195389,60.237996,92.45465,113.62785960000001,129.5444546,197.596617,16.23555341796136,55.844727,weekday 5–7 a.m. median,323,29.27879296464284,-6.2397545454545345,69.84911149999999,74.54006925,False,
0,Fruitvale-bound,2497-5334,42nd → 40th,2497,5334,Weekday,Late night,33,33,523.99,62.0,56.763654,48.571982,74.447154,82.0206124,83.6457622,185.6814,20.649341824259587,55.844727,weekday 5–7 a.m. median,323,1.6455036121852729,-8.44571935483871,50.683943,66.150717,False,
0,Fruitvale-bound,2497-5334,42nd → 40th,2497,5334,Weekday,Midday,1202,44,523.99,107.0,97.9114395,80.376398,117.98723525,134.75448430000003,147.42962575,236.155739,11.971362232413242,55.844727,weekday 5–7 a.m. median,323,75.32799381399072,-8.49398177570093,94.0457525,100.15884513749997,False,
0,Fruitvale-bound,2497-5334,42nd → 40th,2497,5334,Weekday,PM peak,721,44,523.99,123.0,100.694655,81.798786,121.196723,141.837829,164.841372,278.589754,11.640459909614865,55.844727,weekday 5–7 a.m. median,323,80.31184036408665,-18.134426829268293,96.610486,105.70227725000001,False,
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Saturday,AM peak,58,7,407.1999999999998,76.0,110.47415649999999,79.46492325,149.14927799999998,164.54322530000005,193.04192614999997,248.328086,8.249080603340563,98.465486,weekday 5–7 a.m. median,325,12.195817019579835,45.3607322368421,99.72662550000001,125.3650025,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Saturday,Early AM,14,7,407.1999999999998,60.0,74.3487555,64.162779,104.01558625000001,129.349974,140.40510659999998,156.662592,12.251943991470288,98.465486,weekday 5–7 a.m. median,325,-24.492572453255345,23.914592499999987,62.738806,120.079325,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Saturday,Evening,49,7,407.1999999999998,91.0,123.233822,100.859951,160.512096,177.283182,199.38333539999994,227.901637,7.391480069489361,98.465486,weekday 5–7 a.m. median,325,25.154332757774633,35.42178241758243,110.488958,154.4866465,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Saturday,Late night,4,4,407.1999999999998,76.0,105.8213955,85.797841,120.10262875000001,120.7589047,120.97766335,121.196422,8.759205089445125,98.465486,weekday 5–7 a.m. median,325,7.470546075403517,39.23867828947367,,,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Saturday,Midday,142,7,407.1999999999998,114.0,121.20801449999999,97.61955725,150.53828024999999,196.8157676,219.35505074999995,241.700404,7.515018203737257,98.465486,weekday 5–7 a.m. median,325,23.096954500381983,6.3228197368421,115.073218,130.5935055,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Saturday,PM peak,77,7,407.1999999999998,114.0,130.116304,110.190207,165.114624,196.35787420000003,218.8878914,261.020754,7.0005088616719355,98.465486,weekday 5–7 a.m. median,325,32.14407330503606,14.13710877192984,124.127939,150.607955,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Sunday / holiday,AM peak,70,9,407.1999999999998,60.0,103.9716415,80.005641,132.10224125000002,179.1314032,200.66307709999995,238.460078,8.761168968419067,98.465486,weekday 5–7 a.m. median,325,5.591964985578812,73.28606916666666,81.637203,109.608839,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Sunday / holiday,Early AM,17,9,407.1999999999998,60.0,86.760759,64.245621,93.985821,101.55918580000001,108.0858512,119.370204,10.498759458754845,98.465486,weekday 5–7 a.m. median,325,-11.88713677805846,44.60126499999999,69.328509,90.880253,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Sunday / holiday,Evening,82,9,407.1999999999998,76.0,125.3042235,104.7875095,174.81912075,221.30020410000014,262.03573065000006,696.308003,7.269429375974189,98.465486,weekday 5–7 a.m. median,325,27.256999980683606,64.8739782894737,112.4675515,164.8153285,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Sunday / holiday,Late night,5,5,407.1999999999998,69.0,164.095057,161.627707,191.838796,224.4925288,235.3771064,246.261684,5.550931002144687,98.465486,weekday 5–7 a.m. median,325,66.65236080792818,137.81892318840582,109.774911,246.261684,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Sunday / holiday,Midday,193,9,407.1999999999998,99.0,127.203947,95.549907,156.754044,184.47115080000003,199.55240899999998,261.789952,7.1607867576624775,98.465486,weekday 5–7 a.m. median,325,29.18632930933789,28.488835353535347,114.194899,148.121893,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Sunday / holiday,PM peak,112,9,407.1999999999998,106.0,119.3747685,103.69923299999999,156.21737124999999,173.86595440000002,197.4477945,294.808038,7.630455125400873,98.465486,weekday 5–7 a.m. median,325,21.235138675901123,12.617706132075469,109.938638,140.538338,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Weekday,AM peak,514,44,407.1999999999998,99.0,118.9618445,89.54559624999999,150.13961975,183.9783941,196.27462135000002,340.961565,7.656914844576416,98.465486,weekday 5–7 a.m. median,325,20.815779551425774,20.1634792929293,111.166435,126.388064,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Weekday,Early AM,163,44,407.1999999999998,69.0,90.712498,67.570099,111.32144,152.4921878,162.7598311,232.082184,10.041398476315797,98.465486,weekday 5–7 a.m. median,325,-7.873812759122522,31.467388405797102,78.0535995,98.35864480624998,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Weekday,Evening,652,44,407.1999999999998,83.0,118.6783135,90.95980625,156.63665025,185.8354202,203.74596284999996,299.908091,7.675207605678777,98.465486,weekday 5–7 a.m. median,325,20.52782992408122,42.98591987951808,112.46962175000002,126.19499,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Weekday,Late night,33,33,407.1999999999998,76.0,85.848678,67.433043,112.179268,141.70927120000002,162.3837888,183.327825,10.610301293166092,98.465486,weekday 5–7 a.m. median,325,-12.813431906485484,12.958786842105274,69.726788,108.035498,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Weekday,Midday,1207,44,407.1999999999998,114.0,126.637558,102.4817865,164.361862,193.5164674,209.0980991,398.934424,7.192813519035163,98.465486,weekday 5–7 a.m. median,325,28.611113542871248,11.085577192982466,119.565373,133.46859025,True,Grand → 19th
0,Fruitvale-bound,2511-2487,Grand → 19th,2511,2487,Weekday,PM peak,720,44,407.1999999999998,121.0,138.19971299999997,110.034107,177.50982325,210.369417,233.10353824999996,591.162813,6.59104980061144,98.465486,weekday 5–7 a.m. median,325,40.353456438533165,14.21463884297518,131.401968,144.67810371874995,True,Grand → 19th
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Saturday,AM peak,58,7,142.30000000000018,32.0,23.479477,19.233176999999998,31.23160525,49.37049380000001,67.18401775,80.437503,13.557427741066292,17.72186,weekday 5–7 a.m. median,321,32.48878503723649,-26.626634375000002,20.9372085,28.832623,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Saturday,Early AM,14,7,142.30000000000018,25.0,14.2406305,13.037115250000001,17.07089225,18.5826743,20.870099999999997,24.264088,22.352798923477444,17.72186,weekday 5–7 a.m. median,321,-19.64370274903424,-43.03747799999999,13.1355225,18.276078499999997,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Saturday,Evening,50,7,142.30000000000018,38.0,23.831659000000002,18.685862750000002,36.93417675,70.1098221,76.01910805,115.246975,13.363232347442418,17.72186,weekday 5–7 a.m. median,321,34.47605951068342,-37.28510789473683,21.529449,27.451772,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Saturday,Late night,4,4,142.30000000000018,32.0,19.444481,18.0089465,24.28032425,32.300660300000004,34.97410564999999,37.647551,16.37676396495008,17.72186,weekday 5–7 a.m. median,321,9.720317167611082,-39.235996875,,,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Saturday,Midday,141,7,142.30000000000018,47.0,26.605726,20.68323,39.641229,55.472491,62.113932,103.627719,11.964191197037826,17.72186,weekday 5–7 a.m. median,321,50.12942208097797,-43.392072340425536,23.592598000000002,27.846964,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Saturday,PM peak,76,7,142.30000000000018,47.0,34.437301500000004,26.539726,49.551872,62.9950005,68.21584425,93.959568,9.245567350678293,17.72186,weekday 5–7 a.m. median,321,94.32103345811333,-26.72914574468084,32.290386,40.8728585,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Sunday / holiday,AM peak,67,9,142.30000000000018,25.0,20.301524,16.152167,26.660648000000002,38.481638,50.76053479999996,70.534038,15.679413663722999,17.72186,weekday 5–7 a.m. median,321,14.556395321935733,-18.793903999999994,17.192937,23.407041,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Sunday / holiday,Early AM,15,9,142.30000000000018,25.0,17.859788,14.904611,19.110498999999997,20.534157399999998,22.212536899999996,24.776576,17.82305550323444,17.72186,weekday 5–7 a.m. median,321,0.7782930234185415,-28.560847999999993,16.310017000000002,18.882057,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Sunday / holiday,Evening,82,9,142.30000000000018,32.0,24.522213,18.138530000000003,32.1014975,42.97063310000001,64.16440645000003,109.230774,12.980880730239448,17.72186,weekday 5–7 a.m. median,321,38.372682099960166,-23.368084375,20.650408499999998,30.158866,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Sunday / holiday,Late night,5,5,142.30000000000018,28.0,16.361584,14.844231,21.180993,23.543901,24.331537,25.119173,19.455084104326357,17.72186,weekday 5–7 a.m. median,321,-7.6756954405463045,-41.56577142857143,13.509185,25.119173,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Sunday / holiday,Midday,193,9,142.30000000000018,41.0,25.931915,20.263844,35.726765,49.438088400000005,55.5125676,94.19502,12.275066951283792,17.72186,weekday 5–7 a.m. median,321,46.327276030845525,-36.7514268292683,23.8726505,29.594284,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Sunday / holiday,PM peak,112,9,142.30000000000018,44.0,27.0028205,21.39204,38.19524675,49.90953220000001,59.69426194999999,73.075108,11.788430085567379,17.72186,weekday 5–7 a.m. median,321,52.370126499137214,-38.62995340909091,23.3578415,35.93485,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Weekday,AM peak,543,44,142.30000000000018,41.0,24.921984,19.167206,36.403521999999995,48.3387368,56.91117319999996,101.375841,12.772498080409667,17.72186,weekday 5–7 a.m. median,321,40.62848933464094,-39.21467317073171,22.61527,26.0169085,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Weekday,Early AM,160,44,142.30000000000018,28.0,16.3748975,13.7386,20.32548925,27.644668,33.59002724999999,70.605518,19.439540482239224,17.72186,weekday 5–7 a.m. median,321,-7.600570707589382,-41.51822321428572,15.6505885,17.571102,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Weekday,Evening,617,44,142.30000000000018,32.0,23.06709,18.304562,32.057084,45.377835,54.90614079999993,152.050083,13.799573019396917,17.72186,weekday 5–7 a.m. median,321,30.161788886719563,-27.915343749999998,22.1815305,24.135985,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Weekday,Late night,32,32,142.30000000000018,32.0,16.163296,13.642189,20.58123225,26.037978700000004,29.052082699999996,32.838667,19.705050014635223,17.72186,weekday 5–7 a.m. median,321,-8.794584767061696,-49.489700000000006,13.9654235,18.736247,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Weekday,Midday,1204,44,142.30000000000018,47.0,39.353633,29.639075499999997,53.53481875,68.79043270000001,80.63398864999994,1137.562122,8.088605074375739,17.72186,weekday 5–7 a.m. median,321,122.06265595146336,-16.2688659574468,38.2052235,42.105109999999996,False,
0,Fruitvale-bound,2512-2474,MacArthur → Mosswood Park,2512,2474,Weekday,PM peak,726,44,142.30000000000018,50.0,38.089411,28.041456,52.850983,69.053598,82.692237,145.125008,8.35707336040783,17.72186,weekday 5–7 a.m. median,321,114.92896908112354,-23.821178,36.3356625,39.844093,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Saturday,AM peak,62,7,226.1199999999999,33.0,29.2027665,24.84087825,41.834506499999996,55.6994233,58.094354249999995,81.063679,17.32117009303848,28.919352,weekday 5–7 a.m. median,323,0.9800167721600417,-11.506768181818183,28.586975,38.913559,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Saturday,Early AM,14,7,226.1199999999999,27.0,21.367336,20.1281985,23.91768525,25.8040164,26.564372,27.756472,23.699008532370332,28.919352,weekday 5–7 a.m. median,323,-26.11405677416284,-20.86171851851851,20.125082,24.1295625,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Saturday,Evening,49,7,226.1199999999999,33.0,48.64051,37.195039,74.291663,94.86447920000002,103.85555779999999,125.500807,10.399067943983313,28.919352,weekday 5–7 a.m. median,323,68.19363725715569,47.395484848484834,42.875366,58.1706715,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Saturday,Late night,5,4,226.1199999999999,27.0,47.722285,33.12773,53.177916,60.6007602,63.0750416,65.549323,10.599156522366853,28.919352,weekday 5–7 a.m. median,323,65.01851424610068,76.7492037037037,,,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Saturday,Midday,143,7,226.1199999999999,40.0,58.854155,42.6134505,76.60018099999999,105.9488138,118.24105460000003,171.503892,8.594396917600802,28.919352,weekday 5–7 a.m. median,323,103.51132003234373,47.13538749999999,53.746913,63.531163,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Saturday,PM peak,70,7,226.1199999999999,40.0,62.394143,46.32866675,94.10847799999999,107.2018237,118.31708954999999,131.048613,8.10697134240374,28.919352,weekday 5–7 a.m. median,323,115.75221671633584,55.9853575,56.63956,79.786463,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Sunday / holiday,AM peak,73,9,226.1199999999999,27.0,28.385076,23.896103,48.40871,64.136289,75.40714959999997,102.106659,17.819785591555213,28.919352,weekday 5–7 a.m. median,323,-1.8474687814581725,5.129911111111118,25.643578499999997,40.568549,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Sunday / holiday,Early AM,17,9,226.1199999999999,27.0,24.171743,22.528449,26.21169,29.8817962,32.867156599999994,42.396003,20.92592033267935,28.919352,weekday 5–7 a.m. median,323,-16.4167198490478,-10.47502592592593,21.8276255,26.21169,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Sunday / holiday,Evening,79,9,226.1199999999999,33.0,43.304356,31.2908045,55.189494999999994,70.923905,100.36239679999997,129.444439,11.680487023522524,28.919352,weekday 5–7 a.m. median,323,49.74179227805657,31.225321212121205,38.787994,48.172023,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Sunday / holiday,Late night,5,5,226.1199999999999,27.0,24.094105,21.743631,29.912402,33.9867926,35.3449228,36.703053,20.993349548364623,28.919352,weekday 5–7 a.m. median,323,-16.68518367908106,-10.762574074074083,18.785999,36.703053,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Sunday / holiday,Midday,195,9,226.1199999999999,40.0,51.012918,37.3411935,70.7168185,104.8100728,117.2080121999999,172.807608,9.915448638323332,28.919352,weekday 5–7 a.m. median,323,76.39716823530485,27.532295000000005,49.4344255,54.769517,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Sunday / holiday,PM peak,109,9,226.1199999999999,40.0,61.256759,43.753291,85.771093,108.4193534,120.71702959999999,229.113069,8.25730868849917,28.919352,weekday 5–7 a.m. median,323,111.81926552157879,53.1418975,57.2909815,66.27797100000001,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Weekday,AM peak,556,44,226.1199999999999,33.0,42.761848,31.798149000000002,59.132645499999995,78.1358605,98.75124174999999,169.878331,11.82869232475522,28.919352,weekday 5–7 a.m. median,323,47.86585812849473,29.581357575757572,40.56632071875,45.547824750000004,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Weekday,Early AM,163,44,226.1199999999999,27.0,26.065641,22.2598675,32.34298,44.0211376,51.45903530000001,195.670821,19.405468229996714,28.919352,weekday 5–7 a.m. median,323,-9.867824839228767,-3.4605888888888936,24.4727975,27.40868825,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Weekday,Evening,613,44,226.1199999999999,33.0,42.324537,29.672851,57.032693,76.68198700000008,95.52158499999999,173.308302,11.950891945256242,28.919352,weekday 5–7 a.m. median,323,46.353683858476494,28.25617272727272,38.7342236,45.3507615,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Weekday,Late night,32,32,226.1199999999999,27.0,27.564808499999998,23.55667375,35.981468500000005,45.74534460000001,48.67923295,65.920764,18.35643022069069,28.919352,weekday 5–7 a.m. median,323,-4.683865323123426,2.091883333333322,24.111948,31.366198575,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Weekday,Midday,1202,44,226.1199999999999,47.0,55.246165000000005,41.370253000000005,77.03784425,106.25893850000001,124.61993265000007,291.368625,9.155677517743229,28.919352,weekday 5–7 a.m. median,323,91.03527976698788,17.545031914893627,52.75446975,56.3742375,False,
0,Fruitvale-bound,2541-5873,College → 51st,2541,5873,Weekday,PM peak,719,44,226.1199999999999,53.0,70.560865,50.378282,106.900824,146.4557500000001,169.1550971,415.774539,7.1685057761125766,28.919352,weekday 5–7 a.m. median,323,143.99186053684744,33.13370754716982,66.4048225,78.06153425000001,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Saturday,AM peak,58,7,346.4899999999998,76.0,51.089441,45.1585545,63.868591499999994,79.3141014,86.588921,107.452528,15.171816423791064,53.221827,weekday 5–7 a.m. median,325,-4.006600525006398,-32.77705131578947,49.642649500000005,52.73862,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Saturday,Early AM,14,7,346.4899999999998,61.0,44.664797,39.780195,50.051233249999996,60.5440114,64.32301729999999,71.010723,17.35612731210184,53.221827,weekday 5–7 a.m. median,325,-16.078046324865923,-26.779021311475415,40.081671,53.4653505,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Saturday,Evening,49,7,346.4899999999998,91.0,68.77561,53.845354,110.175719,140.70240680000003,153.5852224,158.012437,11.269634026364864,53.221827,weekday 5–7 a.m. median,325,29.22444394853263,-24.4224065934066,68.114461,106.203699,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Saturday,Late night,4,4,346.4899999999998,76.0,60.7493855,57.41617575,63.31367325,64.60382010000001,65.03386905,65.463918,12.77039256247794,53.221827,weekday 5–7 a.m. median,325,14.14374313005078,-20.066598026315784,,,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Saturday,Midday,142,7,346.4899999999998,113.0,79.0686465,66.56903475,104.763826,130.7332281,149.97447594999997,407.508766,9.802582437920528,53.221827,weekday 5–7 a.m. median,325,48.56432211543584,-30.027746460176996,74.26702399999999,92.034671,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Saturday,PM peak,77,7,346.4899999999998,113.0,81.77562,70.479384,100.025268,119.81227460000001,125.91789600000001,211.639518,9.478081054475643,53.221827,weekday 5–7 a.m. median,325,53.65053138818403,-27.63219469026549,76.668158,88.638556,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Sunday / holiday,AM peak,70,9,346.4899999999998,61.0,55.453891999999996,45.77427875,65.390716,73.86029289999999,79.35482805,109.843869,13.983855626422672,53.221827,weekday 5–7 a.m. median,325,4.193890224775632,-9.091980327868853,47.635352,59.531225,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Sunday / holiday,Early AM,17,9,346.4899999999998,61.0,44.731562,37.417802,53.959658,62.202669199999995,63.825968399999994,70.239754,17.327272287965254,53.221827,weekday 5–7 a.m. median,325,-15.952599673062707,-26.669570491803285,41.088106499999995,52.86511350000001,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Sunday / holiday,Evening,82,9,346.4899999999998,76.0,75.1802355,60.08301825,95.580522,113.71599400000001,127.0060193,294.293623,10.309572962901045,53.221827,weekday 5–7 a.m. median,325,41.2582764210631,-1.0786375000000015,68.483001,88.154389,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Sunday / holiday,Late night,5,5,346.4899999999998,68.0,61.952116,46.922739,69.778516,77.4223342,79.9702736,82.518213,12.510887515771046,53.221827,weekday 5–7 a.m. median,325,16.403587573196244,-8.893947058823537,39.375823,82.518213,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Sunday / holiday,Midday,193,9,346.4899999999998,99.0,73.588724,59.570463,91.943017,109.27745580000001,119.8724914,354.676422,10.532536950090336,53.221827,weekday 5–7 a.m. median,325,38.26794033207466,-25.667955555555555,68.520557,77.4926305,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Sunday / holiday,PM peak,112,9,346.4899999999998,107.0,89.388819,71.786259,110.897632,128.17644909999999,139.1289139499999,192.450293,8.671498310429676,53.221827,weekday 5–7 a.m. median,325,67.95518688225415,-16.459047663551406,78.34915799999999,94.404594,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Weekday,AM peak,518,44,346.4899999999998,99.0,67.5357585,54.938743,87.8089605,112.57887430000001,128.22262009999994,240.406406,11.476526981515217,53.221827,weekday 5–7 a.m. median,325,26.89485180582021,-31.782062121212117,64.872221,69.49348,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Weekday,Early AM,163,44,346.4899999999998,68.0,49.656574,41.2834165,61.1666795,76.47500320000003,91.06413260000002,201.17272,15.608727952919175,53.221827,weekday 5–7 a.m. median,325,-6.698854964148449,-26.97562647058823,47.950764750000005,54.830509250000006,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Weekday,Evening,650,44,346.4899999999998,84.0,74.520212,59.159482999999994,95.91498100000001,123.0792622,136.3982926,438.64279,10.400890757876056,53.221827,weekday 5–7 a.m. median,325,40.01813955015112,-11.285461904761906,71.7371775,79.5415065,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Weekday,Late night,33,33,346.4899999999998,76.0,54.376414,47.389661,66.383462,84.09046479999999,91.44927739999999,104.150758,14.253899763231896,53.221827,weekday 5–7 a.m. median,325,2.1693862557555565,-28.452086842105263,50.961282,61.185129,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Weekday,Midday,1205,44,346.4899999999998,113.0,85.47309,69.39632,112.819161,138.8089356,155.4435888,469.030849,9.068069899426819,53.221827,weekday 5–7 a.m. median,325,60.59781262300523,-24.360097345132747,82.2298885,87.974099,False,
0,Fruitvale-bound,5183-2511,25th → Grand,5183,2511,Weekday,PM peak,720,44,346.4899999999998,121.0,96.776487,75.40315050000001,119.626449,144.43613090000002,162.31769455,351.601064,8.008929212642016,53.221827,weekday 5–7 a.m. median,325,81.83608578487922,-20.019432231404956,92.49660499999999,98.81085,False,
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Saturday,AM peak,56,7,407.46000000000004,86.0,117.6111985,99.42422275,144.6232125,173.397952,199.12174325,252.35955,7.750553214220503,88.95566600000001,weekday 5–7 a.m. median,316,32.21327408194548,36.75720755813954,111.0099395,124.945578,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Saturday,Early AM,14,7,407.46000000000004,69.0,81.792812,73.197164,113.35368525,123.12276270000001,136.06672265,157.986217,11.167322045590325,88.95566600000001,weekday 5–7 a.m. median,316,-8.05216162397121,18.54030724637681,71.57653300000001,104.915412,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Saturday,Evening,49,7,407.46000000000004,103.0,128.272671,112.453753,149.598081,178.0228452,196.19316879999997,235.048198,7.10565965029293,88.95566600000001,weekday 5–7 a.m. median,316,44.19842688828837,24.536573786407768,116.62573900000001,149.598081,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Saturday,Late night,4,4,407.46000000000004,86.0,107.2487295,94.4776785,123.50485724999999,133.5341823,136.87729065,140.220399,8.583769478607914,88.95566600000001,weekday 5–7 a.m. median,316,20.56424770064673,24.707824999999993,,,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Saturday,Midday,142,7,407.46000000000004,129.0,139.15809050000001,114.97451375,181.417956,202.95392280000002,225.74769239999998,272.690481,6.549983935227761,88.95566600000001,weekday 5–7 a.m. median,316,56.435330943393765,7.874488759689924,132.022998,148.288865,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Saturday,PM peak,79,7,407.46000000000004,129.0,153.302575,125.2325465,185.257579,204.28443960000004,253.2308276,440.898417,5.9455096730110375,88.95566600000001,weekday 5–7 a.m. median,316,72.33593079950633,18.839205426356575,143.232735,162.739353,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Sunday / holiday,AM peak,69,9,407.46000000000004,69.0,119.252643,101.642663,137.770065,157.62529600000002,171.35258539999995,230.697959,7.643117331663669,88.95566600000001,weekday 5–7 a.m. median,316,34.05851292260573,72.82991739130435,101.642663,129.83105,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Sunday / holiday,Early AM,17,9,407.46000000000004,69.0,89.147371,70.843998,100.597996,127.5794452,141.30158979999996,166.496941,10.224215614389797,88.95566600000001,weekday 5–7 a.m. median,316,0.21550622756283389,29.199088405797102,70.058461,96.737286,True,17th → 12th
0,Fruitvale-bound,5224-2476,17th → 12th,5224,2476,Sunday / holiday,Evening,83,9,407.46000000000004,86.0,119.497288,91.73858849999999,142.3702905,177.63974799999997,201.29164499999985,279.791872,7.627469692533944,88.95566600000001,weekday 5–7 a.m. median,316,34.33353194163033,38.95033488372093,111.91757558750002,133.544829,True,17th → 12th
